time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.IMU.header.seq,.IMU.header.stamp.secs,.IMU.header.stamp.nsecs,.IMU.header.frame_id,.IMU.orientation.x,.IMU.orientation.y,.IMU.orientation.z,.IMU.orientation.w,.IMU.orientation_covariance,.IMU.angular_velocity.x,.IMU.angular_velocity.y,.IMU.angular_velocity.z,.IMU.angular_velocity_covariance,.IMU.linear_acceleration.x,.IMU.linear_acceleration.y,.IMU.linear_acceleration.z,.IMU.linear_acceleration_covariance,.MagField.header.seq,.MagField.header.stamp.secs,.MagField.header.stamp.nsecs,.MagField.header.frame_id,.MagField.magnetic_field.x,.MagField.magnetic_field.y,.MagField.magnetic_field.z,.MagField.magnetic_field_covariance,.VNYMR
2023/03/05/23:40:29.756259,0,1678077624,147241353,imu1_frame,0,0,0,,0.0042788533327258954,-0.01421705950864218,0.05324348402202016,0.9984711803764201,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001316,0.001153,-0.000526,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.289,-0.091,-10.283,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.0748,0.3899,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.099,-001.653,+000.403,+00.5408,-00.0748,+00.3899,-00.289,-00.091,-10.283,-00.001316,+00.001153,-00.000526*60\r\n'"
2023/03/05/23:40:29.800236,0,1678077624,147241353,imu1_frame,0,0,0,,0.0042867309224496435,-0.014207993750046879,0.0532174441272537,0.9984726638682502,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000329,0.001929,-0.000258,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.292,-0.069,-10.268,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5407,-0.0748,0.3836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.096,-001.652,+000.404,+00.5407,-00.0748,+00.3836,-00.292,-00.069,-10.268,+00.000329,+00.001929,-00.000258*6B\r\n'"
2023/03/05/23:40:29.805592,0,1678077624,147241353,imu1_frame,0,0,0,,0.004278265588273619,-0.014208383491658904,0.05323474676511338,0.9984717722694841,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001164,0.000596,8.3e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.309,-0.058,-10.268,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.0713,0.3861,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.098,-001.652,+000.403,+00.5419,-00.0713,+00.3861,-00.309,-00.058,-10.268,+00.001164,+00.000596,+00.000083*61\r\n'"
2023/03/05/23:40:29.848199,0,1678077624,147241353,imu1_frame,0,0,0,,0.0042788533327258954,-0.01421705950864218,0.05324348402202016,0.9984711803764201,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6e-06,0.000788,0.000919,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.314,-0.061,-10.289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.0725,0.3849,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.099,-001.653,+000.403,+00.5419,-00.0725,+00.3849,-00.314,-00.061,-10.289,-00.000006,+00.000788,+00.000919*62\r\n'"
2023/03/05/23:40:29.892135,0,1678077624,147241353,imu1_frame,0,0,0,,0.0042622300045203525,-0.014235452678547483,0.05323457015580237,0.9984714647012964,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000811,0.000822,-0.000738,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.299,-0.044,-10.293,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5441,-0.0749,0.3863,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.098,-001.655,+000.401,+00.5441,-00.0749,+00.3863,-00.299,-00.044,-10.293,-00.000811,+00.000822,-00.000738*6A\r\n'"
2023/03/05/23:40:29.892166,0,1678077624,147241353,imu1_frame,0,0,0,,0.004262014628701536,-0.014226664939794442,0.0532519729745611,0.9984706628691262,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000153,0.001299,0.000208,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.303,-0.076,-10.283,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.0748,0.3862,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.100,-001.654,+000.401,+00.5419,-00.0748,+00.3862,-00.303,-00.076,-10.283,+00.000153,+00.001299,+00.000208*66\r\n'"
2023/03/05/23:40:29.936228,0,1678077624,147241353,imu1_frame,0,0,0,,0.00426238708045809,-0.014226553355636995,0.053278112857136406,0.9984692683935635,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001037,-1.4e-05,-0.000232,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.284,-0.065,-10.296,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0784,0.385,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.103,-001.654,+000.401,+00.5430,-00.0784,+00.3850,-00.284,-00.065,-10.296,-00.001037,-00.000014,-00.000232*6C\r\n'"
2023/03/05/23:40:29.936262,0,1678077624,147241353,imu1_frame,0,0,0,,0.004261830954482384,-0.014209015113799787,0.05330420512900571,0.9984681278848995,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000187,0.001632,0.001834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.267,-0.066,-10.296,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.0783,0.3912,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.106,-001.652,+000.401,+00.5408,-00.0783,+00.3912,-00.267,-00.066,-10.296,-00.000187,+00.001632,+00.001834*6F\r\n'"
2023/03/05/23:40:29.980158,0,1678077624,147241353,imu1_frame,0,0,0,,0.0042353507603678404,-0.014201660323682266,0.05331252283272818,0.998467901115102,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000202,0.000185,-7.7e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.318,-0.077,-10.286,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.076,0.39,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.107,-001.651,+000.398,+00.5419,-00.0760,+00.3900,-00.318,-00.077,-10.286,-00.000202,+00.000185,-00.000077*60\r\n'"
2023/03/05/23:40:29.980193,0,1678077624,147241353,imu1_frame,0,0,0,,0.004245240929476993,-0.014218547635164997,0.05333012057864112,0.9984666789991867,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.4e-05,-6.7e-05,-0.001204,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.313,-0.08,-10.3,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0772,0.385,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.109,-001.653,+000.399,+00.5430,-00.0772,+00.3850,-00.313,-00.080,-10.300,-00.000014,-00.000067,-00.001204*64\r\n'"
2023/03/05/23:40:30.024241,0,1678077624,147241353,imu1_frame,0,0,0,,0.004254510541230003,-0.014235620251091548,0.05330415225700877,0.998467782959612,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.3e-05,0.001902,-0.001236,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.31,-0.08,-10.273,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5441,-0.0761,0.3825,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.106,-001.655,+000.400,+00.5441,-00.0761,+00.3825,-00.310,-00.080,-10.273,-00.000033,+00.001902,-00.001236*63\r\n'"
2023/03/05/23:40:30.030360,0,1678077624,147241353,imu1_frame,0,0,0,,0.00424651017273611,-0.01424472462528512,0.05332147819121731,0.9984667620583101,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000407,-0.000373,0.000536,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.299,-0.057,-10.266,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.0748,0.3899,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.108,-001.656,+000.399,+00.5408,-00.0748,+00.3899,-00.299,-00.057,-10.266,+00.000407,-00.000373,+00.000536*68\r\n'"
2023/03/05/23:40:30.072225,0,1678077624,147241353,imu1_frame,0,0,0,,0.0042366517479410035,-0.014218976056501168,0.053338709760177114,0.9984662505778505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000539,0.002031,0.000648,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.283,-0.046,-10.292,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.0772,0.3862,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.110,-001.653,+000.398,+00.5419,-00.0772,+00.3862,-00.283,-00.046,-10.292,-00.000539,+00.002031,+00.000648*69\r\n'"
2023/03/05/23:40:30.116340,0,1678077624,147241353,imu1_frame,0,0,0,,0.004218419968747468,-0.014202443558592438,0.05334712803366444,0.9984661133260818,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.2e-05,-0.002309,0.000636,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.298,-0.024,-10.3,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5407,-0.0748,0.3823,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.111,-001.651,+000.396,+00.5407,-00.0748,+00.3823,-00.298,-00.024,-10.300,-00.000032,-00.002309,+00.000636*6A\r\n'"
2023/03/05/23:40:30.116375,0,1678077624,147241353,imu1_frame,0,0,0,,0.004227906422976681,-0.014228302422491172,0.05330375607422159,0.9984680214237373,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000815,-0.001279,0.000783,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.346,-0.077,-10.266,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.076,0.3874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.106,-001.654,+000.397,+00.5408,-00.0760,+00.3874,-00.346,-00.077,-10.266,+00.000815,-00.001279,+00.000783*6B\r\n'"
2023/03/05/23:40:30.160148,0,1678077624,147241353,imu1_frame,0,0,0,,0.004254568439291485,-0.014253306816322153,0.05324320664492628,0.9984707821655878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000605,0.002328,-0.000245,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.341,-0.103,-10.236,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.0725,0.3874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.099,-001.657,+000.400,+00.5419,-00.0725,+00.3874,-00.341,-00.103,-10.236,-00.000605,+00.002328,-00.000245*67\r\n'"
2023/03/05/23:40:30.160169,0,1678077624,147241353,imu1_frame,0,0,0,,0.004281420987459482,-0.014260551531841081,0.053261030296428126,0.9984696133363794,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00011,0.003314,0.000753,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.295,-0.09,-10.258,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0784,0.3863,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.101,-001.658,+000.403,+00.5430,-00.0784,+00.3863,-00.295,-00.090,-10.258,+00.000110,+00.003314,+00.000753*69\r\n'"
2023/03/05/23:40:30.204168,0,1678077624,147241353,imu1_frame,0,0,0,,0.004272492540502387,-0.014252228415449812,0.053278308574175426,0.998468848601778,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000523,0.002842,0.001445,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.271,-0.064,-10.292,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.0689,0.3874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.103,-001.657,+000.402,+00.5419,-00.0689,+00.3874,-00.271,-00.064,-10.292,-00.000523,+00.002842,+00.001445*6D\r\n'"
2023/03/05/23:40:30.205165,0,1678077624,147241353,imu1_frame,0,0,0,,0.004261458961876118,-0.014209126683403902,0.05327806527627991,0.9984695230435566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001397,0.005294,0.000912,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.281,-0.025,-10.334,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5441,-0.0737,0.3837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.103,-001.652,+000.401,+00.5441,-00.0737,+00.3837,-00.281,-00.025,-10.334,+00.001397,+00.005294,+00.000912*64\r\n'"
2023/03/05/23:40:30.248235,0,1678077624,147241353,imu1_frame,0,0,0,,0.004235443099464819,-0.014210484534349008,0.05328640655322595,0.9984691692925197,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000871,0.000903,-0.000616,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.332,-0.033,-10.238,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.0724,0.3886,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.104,-001.652,+000.398,+00.5408,-00.0724,+00.3886,-00.332,-00.033,-10.238,+00.000871,+00.000903,-00.000616*6D\r\n'"
2023/03/05/23:40:30.292144,0,1678077624,147241353,imu1_frame,0,0,0,,0.004236462799557496,-0.014236735445998695,0.05326033736076522,0.9984701819338453,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2e-06,1.6e-05,-0.001173,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.324,-0.09,-10.267,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.0725,0.3887,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.101,-001.655,+000.398,+00.5419,-00.0725,+00.3887,-00.324,-00.090,-10.267,-00.000002,+00.000016,-00.001173*69\r\n'"
2023/03/05/23:40:30.292187,0,1678077624,147241353,imu1_frame,0,0,0,,0.004263869949511285,-0.014261518319838492,0.053252068100943045,0.9984701526591765,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000902,0.002114,-3.8e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.304,-0.122,-10.288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.0724,0.3874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.100,-001.658,+000.401,+00.5408,-00.0724,+00.3874,-00.304,-00.122,-10.288,+00.000902,+00.002114,-00.000038*65\r\n'"
2023/03/05/23:40:30.340167,0,1678077624,147241353,imu1_frame,0,0,0,,0.004288369924876095,-0.014234058995881576,0.05323494282083876,0.9984713527742052,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001293,0.002797,0.000499,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.261,-0.089,-10.291,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5441,-0.0772,0.3876,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.098,-001.655,+000.404,+00.5441,-00.0772,+00.3876,-00.261,-00.089,-10.291,-00.001293,+00.002797,+00.000499*6B\r\n'"
2023/03/05/23:40:30.340196,0,1678077624,147241353,imu1_frame,0,0,0,,0.004295940173738204,-0.014207379391750785,0.05325242135057796,0.9984707681695758,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000207,0.00086,-0.000374,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.308,-0.094,-10.289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0748,0.385,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.100,-001.652,+000.405,+00.5430,-00.0748,+00.3850,-00.308,-00.094,-10.289,+00.000207,+00.000860,-00.000374*60\r\n'"
2023/03/05/23:40:30.388151,0,1678077624,147241353,imu1_frame,0,0,0,,0.004278977399812156,-0.014217022168061403,0.0532521973247846,0.9984707157013505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000229,-0.000153,-0.000197,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.335,-0.026,-10.281,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5441,-0.0737,0.3825,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.100,-001.653,+000.403,+00.5441,-00.0737,+00.3825,-00.335,-00.026,-10.281,+00.000229,-00.000153,-00.000197*68\r\n'"
2023/03/05/23:40:30.388190,0,1678077624,147241353,imu1_frame,0,0,0,,0.004243843066584938,-0.014227816586495572,0.05319944478579137,0.9984735239883383,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000229,0.001885,-0.000858,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.333,-0.038,-10.28,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.0619,0.3859,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.094,-001.654,+000.399,+00.5408,-00.0619,+00.3859,-00.333,-00.038,-10.280,+00.000229,+00.001885,-00.000858*6B\r\n'"
2023/03/05/23:40:30.436225,0,1678077624,147241353,imu1_frame,0,0,0,,0.004226224268187879,-0.014246503803007795,0.05312082335480919,0.9984775181664998,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001286,8.3e-05,0.000319,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.291,-0.074,-10.298,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5419,-0.0737,0.3836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.085,-001.656,+000.397,+00.5419,-00.0737,+00.3836,-00.291,-00.074,-10.298,+00.001286,+00.000083,+00.000319*68\r\n'"
2023/03/05/23:40:30.436261,0,1678077624,147241353,imu1_frame,0,0,0,,0.004260400637337697,-0.014227148358466458,0.053138699728539705,0.9984766976886119,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000313,0.00079,0.00094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.283,-0.118,-10.269,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.543,-0.0772,0.385,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.087,-001.654,+000.401,+00.5430,-00.0772,+00.3850,-00.283,-00.118,-10.269,+00.000313,+00.000790,+00.000940*63\r\n'"
2023/03/05/23:40:30.480148,0,1678077624,147241353,imu1_frame,0,0,0,,0.004296337955857325,-0.014233819408065554,0.053182787125643026,0.9984741013260064,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00024,-0.000327,-6.3e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.312,-0.106,-10.243,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5396,-0.0736,0.3873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.092,-001.655,+000.405,+00.5396,-00.0736,+00.3873,-00.312,-00.106,-10.243,-00.000240,-00.000327,-00.000063*67\r\n'"
2023/03/05/23:40:30.480175,0,1678077624,147241353,imu1_frame,0,0,0,,0.004296586382216748,-0.014233744420654516,0.05320021377810597,0.9984731729591895,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001152,0.004235,-0.001026,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.327,-0.058,-10.272,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5408,-0.0748,0.3886,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.094,-001.655,+000.405,+00.5408,-00.0748,+00.3886,-00.327,-00.058,-10.272,-00.001152,+00.004235,-00.001026*6D\r\n'"
2023/03/05/23:40:30.524236,0,1678077624,147241353,imu1_frame,0,0,0,,0.004262072159759746,-0.014244352013735164,0.05319102736018756,0.9984736590341187,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001664,0.001139,0.000567,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.29,-0.037,-10.297,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5464,-0.0784,0.3902,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.093,-001.656,+000.401,+00.5464,-00.0784,+00.3902,-00.290,-00.037,-10.297,-00.001664,+00.001139,+00.000567*6A\r\n'"
2023/03/05/23:40:30.530540,0,1678077624,147241353,imu1_frame,0,0,0,,0.004245018445380232,-0.014245169240684268,0.05321691870422283,0.9984723403957321,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001595,-0.000433,-0.000624,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.293,-0.057,-10.316,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5418,-0.0784,0.3774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.096,-001.656,+000.399,+00.5418,-00.0784,+00.3774,-00.293,-00.057,-10.316,+00.001595,-00.000433,-00.000624*61\r\n'"
2023/03/05/23:40:30.572161,0,1678077624,147241353,imu1_frame,0,0,0,,0.004244215548497759,-0.014227705478068113,0.05322558474328861,0.9984721308879594,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000423,0.001692,-0.000711,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.248,-0.075,-10.306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.5396,-0.0759,0.3886,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+006.097,-001.654,+000.399,+00.5396,-00.0759,+00.3886,-00.248,-00.075,-10.306,-00.000423,+00.001692,-00.000711*64\r\n'"
