time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter
2023/02/06/07:28:00.066324,0,67248,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184048.0,19,T
2023/02/06/07:28:01.067668,0,67249,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184049.0,19,T
2023/02/06/07:28:02.067293,0,67250,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184050.0,19,T
2023/02/06/07:28:03.066882,0,67251,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184051.0,19,T
2023/02/06/07:28:04.066483,0,67252,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184052.0,19,T
2023/02/06/07:28:05.066381,0,67253,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184053.0,19,T
2023/02/06/07:28:06.067790,0,67254,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184054.0,19,T
2023/02/06/07:28:07.066957,0,67255,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184055.0,19,T
2023/02/06/07:28:08.065801,0,67256,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184056.0,19,T
2023/02/06/07:28:09.066577,0,67257,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184057.0,19,T
2023/02/06/07:28:10.066602,0,67258,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184058.0,19,T
2023/02/06/07:28:11.066128,0,67259,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184059.0,19,T
2023/02/06/07:28:12.066500,0,67260,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184100.0,19,T
2023/02/06/07:28:13.067297,0,67261,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184101.0,19,T
2023/02/06/07:28:14.090340,0,67262,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184102.0,19,T
2023/02/06/07:28:15.089043,0,67263,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184103.0,19,T
2023/02/06/07:28:16.089078,0,67264,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184104.0,19,T
2023/02/06/07:28:17.067618,0,67265,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184105.0,19,T
2023/02/06/07:28:18.090725,0,67266,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184106.0,19,T
2023/02/06/07:28:19.089194,0,67267,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184107.0,19,T
2023/02/06/07:28:20.065223,0,67268,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.1,1.0,328268.4730224614,4689529.862623413,184108.0,19,T
2023/02/06/07:28:21.066566,0,67269,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184109.0,19,T
2023/02/06/07:28:22.066126,0,67270,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184110.0,19,T
2023/02/06/07:28:23.065259,0,67271,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184111.0,19,T
2023/02/06/07:28:24.065968,0,67272,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184112.0,19,T
2023/02/06/07:28:25.068331,0,67273,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184113.0,19,T
2023/02/06/07:28:26.066572,0,67274,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184114.0,19,T
2023/02/06/07:28:27.065810,0,67275,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184115.0,19,T
2023/02/06/07:28:28.065631,0,67276,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184116.0,19,T
2023/02/06/07:28:29.066808,0,67277,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184117.0,19,T
2023/02/06/07:28:30.067005,0,67278,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184118.0,19,T
2023/02/06/07:28:31.066991,0,67279,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184119.0,19,T
2023/02/06/07:28:32.065852,0,67280,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184120.0,19,T
2023/02/06/07:28:33.065863,0,67281,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184121.0,19,T
2023/02/06/07:28:34.066421,0,67282,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184122.0,19,T
2023/02/06/07:28:35.065037,0,67283,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184123.0,19,T
2023/02/06/07:28:36.065150,0,67284,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184124.0,19,T
2023/02/06/07:28:37.067100,0,67285,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184125.0,19,T
2023/02/06/07:28:38.066111,0,67286,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184126.0,19,T
2023/02/06/07:28:39.065797,0,67287,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184127.0,19,T
2023/02/06/07:28:40.065816,0,67288,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184128.0,19,T
2023/02/06/07:28:41.066574,0,67289,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184129.0,19,T
2023/02/06/07:28:42.066570,0,67290,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184130.0,19,T
2023/02/06/07:28:43.066348,0,67291,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184131.0,19,T
2023/02/06/07:28:44.065282,0,67292,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184132.0,19,T
2023/02/06/07:28:45.066888,0,67293,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184133.0,19,T
2023/02/06/07:28:46.066135,0,67294,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184134.0,19,T
2023/02/06/07:28:47.065627,0,67295,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184135.0,19,T
2023/02/06/07:28:48.065075,0,67296,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184136.0,19,T
2023/02/06/07:28:49.066825,0,67297,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184137.0,19,T
2023/02/06/07:28:50.065796,0,67298,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184138.0,19,T
2023/02/06/07:28:51.064842,0,67299,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184139.0,19,T
2023/02/06/07:28:52.066038,0,67300,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184140.0,19,T
2023/02/06/07:28:53.066849,0,67301,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184141.0,19,T
2023/02/06/07:28:54.066811,0,67302,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184142.0,19,T
2023/02/06/07:28:55.068035,0,67303,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184143.0,19,T
2023/02/06/07:28:56.065859,0,67304,0,GPS1_FRAME,42.339081666666665,-71.08467166666667,8.2,1.0,328268.4730224614,4689529.862623413,184144.0,19,T
2023/02/06/07:28:57.066568,0,67305,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184145.0,19,T
2023/02/06/07:28:58.067433,0,67306,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184146.0,19,T
2023/02/06/07:28:59.066286,0,67307,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184147.0,19,T
2023/02/06/07:29:00.065744,0,67308,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184148.0,19,T
2023/02/06/07:29:01.067348,0,67309,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184149.0,19,T
2023/02/06/07:29:02.066899,0,67310,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184150.0,19,T
2023/02/06/07:29:03.067291,0,67311,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184151.0,19,T
2023/02/06/07:29:04.089584,0,67312,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184152.0,19,T
2023/02/06/07:29:05.090071,0,67313,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184153.0,19,T
2023/02/06/07:29:06.089844,0,67314,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184154.0,19,T
2023/02/06/07:29:07.066191,0,67315,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184155.0,19,T
2023/02/06/07:29:08.088966,0,67316,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184156.0,19,T
2023/02/06/07:29:09.066171,0,67317,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184157.0,19,T
2023/02/06/07:29:10.089783,0,67318,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184158.0,19,T
2023/02/06/07:29:11.066331,0,67319,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184159.0,19,T
2023/02/06/07:29:12.066002,0,67320,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184200.0,19,T
2023/02/06/07:29:13.067461,0,67321,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184201.0,19,T
2023/02/06/07:29:14.066667,0,67322,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184202.0,19,T
2023/02/06/07:29:15.065286,0,67323,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184203.0,19,T
2023/02/06/07:29:16.065570,0,67324,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184204.0,19,T
2023/02/06/07:29:17.066058,0,67325,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184205.0,19,T
2023/02/06/07:29:18.065545,0,67326,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184206.0,19,T
2023/02/06/07:29:19.067313,0,67327,0,GPS1_FRAME,42.339081666666665,-71.08467,8.4,1.0,328268.6103252012,4689529.859257248,184207.0,19,T
2023/02/06/07:29:20.064554,0,67328,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184208.0,19,T
2023/02/06/07:29:21.066061,0,67329,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184209.0,19,T
2023/02/06/07:29:22.066523,0,67330,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184210.0,19,T
2023/02/06/07:29:23.065427,0,67331,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184211.0,19,T
2023/02/06/07:29:24.065267,0,67332,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184212.0,19,T
2023/02/06/07:29:25.067693,0,67333,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184213.0,19,T
2023/02/06/07:29:26.066084,0,67334,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184214.0,19,T
2023/02/06/07:29:27.066029,0,67335,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184215.0,19,T
2023/02/06/07:29:28.065205,0,67336,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184216.0,19,T
2023/02/06/07:29:29.066037,0,67337,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184217.0,19,T
2023/02/06/07:29:30.065803,0,67338,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184218.0,19,T
2023/02/06/07:29:31.065727,0,67339,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184219.0,19,T
2023/02/06/07:29:32.064945,0,67340,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184220.0,19,T
2023/02/06/07:29:33.065367,0,67341,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184221.0,19,T
2023/02/06/07:29:34.065833,0,67342,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184222.0,19,T
2023/02/06/07:29:35.064733,0,67343,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184223.0,19,T
2023/02/06/07:29:36.065769,0,67344,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184224.0,19,T
2023/02/06/07:29:37.067074,0,67345,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184225.0,19,T
2023/02/06/07:29:38.067713,0,67346,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184226.0,19,T
2023/02/06/07:29:39.065773,0,67347,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184227.0,19,T
2023/02/06/07:29:40.066174,0,67348,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184228.0,19,T
2023/02/06/07:29:41.066309,0,67349,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184229.0,19,T
2023/02/06/07:29:42.066444,0,67350,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184230.0,19,T
2023/02/06/07:29:43.066844,0,67351,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184231.0,19,T
2023/02/06/07:29:44.065635,0,67352,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184232.0,19,T
2023/02/06/07:29:45.065954,0,67353,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184233.0,19,T
2023/02/06/07:29:46.065059,0,67354,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184234.0,19,T
2023/02/06/07:29:47.064700,0,67355,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184235.0,19,T
2023/02/06/07:29:48.065330,0,67356,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184236.0,19,T
2023/02/06/07:29:49.067035,0,67357,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184237.0,19,T
2023/02/06/07:29:50.066452,0,67358,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184238.0,19,T
2023/02/06/07:29:51.065481,0,67359,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184239.0,19,T
2023/02/06/07:29:52.065549,0,67360,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184240.0,19,T
2023/02/06/07:29:53.066734,0,67361,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184241.0,19,T
2023/02/06/07:29:54.066858,0,67362,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184242.0,19,T
2023/02/06/07:29:55.090186,0,67363,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184243.0,19,T
2023/02/06/07:29:56.089081,0,67364,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184244.0,19,T
2023/02/06/07:29:57.090555,0,67365,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184245.0,19,T
2023/02/06/07:29:58.075100,0,67366,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184246.0,19,T
2023/02/06/07:29:59.087421,0,67367,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184247.0,19,T
2023/02/06/07:30:00.087491,0,67368,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.5,1.0,328268.4775597238,4689530.047694052,184248.0,19,T
2023/02/06/07:30:01.066241,0,67369,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184249.0,19,T
2023/02/06/07:30:02.065545,0,67370,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184250.0,19,T
2023/02/06/07:30:03.064737,0,67371,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184251.0,19,T
2023/02/06/07:30:04.064430,0,67372,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184252.0,19,T
2023/02/06/07:30:05.066036,0,67373,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184253.0,19,T
2023/02/06/07:30:06.066967,0,67374,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184254.0,19,T
2023/02/06/07:30:07.066257,0,67375,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184255.0,19,T
2023/02/06/07:30:08.065127,0,67376,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184256.0,19,T
2023/02/06/07:30:09.066617,0,67377,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184257.0,19,T
2023/02/06/07:30:10.066116,0,67378,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184258.0,19,T
2023/02/06/07:30:11.065096,0,67379,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184259.0,19,T
2023/02/06/07:30:12.068589,0,67380,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184300.0,19,T
2023/02/06/07:30:13.066398,0,67381,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184301.0,19,T
2023/02/06/07:30:14.066087,0,67382,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184302.0,19,T
2023/02/06/07:30:15.065121,0,67383,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184303.0,19,T
2023/02/06/07:30:16.064718,0,67384,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184304.0,19,T
2023/02/06/07:30:17.065360,0,67385,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184305.0,19,T
2023/02/06/07:30:18.065325,0,67386,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184306.0,19,T
2023/02/06/07:30:19.066011,0,67387,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184307.0,19,T
2023/02/06/07:30:20.064482,0,67388,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184308.0,19,T
2023/02/06/07:30:21.066310,0,67389,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184309.0,19,T
2023/02/06/07:30:22.065543,0,67390,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184310.0,19,T
2023/02/06/07:30:23.064956,0,67391,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184311.0,19,T
2023/02/06/07:30:24.064871,0,67392,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184312.0,19,T
2023/02/06/07:30:25.066446,0,67393,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184313.0,19,T
2023/02/06/07:30:26.072308,0,67394,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184314.0,19,T
2023/02/06/07:30:27.067710,0,67395,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184315.0,19,T
2023/02/06/07:30:28.064671,0,67396,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184316.0,19,T
2023/02/06/07:30:29.066273,0,67397,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184317.0,19,T
2023/02/06/07:30:30.066040,0,67398,0,GPS1_FRAME,42.339083333333335,-71.08467166666667,8.6,1.0,328268.4775597238,4689530.047694052,184318.0,19,T
2023/02/06/07:30:31.065286,0,67399,0,GPS1_FRAME,42.339085,-71.08467,8.7,1.0,328268.6193997188,4689530.229398522,184319.0,19,T
